itemset,rule,hypothesis,conclusion,frequency,confidence,lift,interest,rule ID
"[296, 1213, 1221]","[1221]-->[296, 1213]",[1221],"[296, 1213]",0.1,0.5263157894736842,5.263157894736842,0.0,1076
"[858, 1291, 2571]","[1291, 2571]-->[858]","[1291, 2571]",[858],0.1,0.625,2.4038461538461537,-0.16,1077
"[858, 1291, 2571]","[1291]-->[858, 2571]",[1291],"[858, 2571]",0.1,0.5263157894736842,2.9239766081871346,-0.07999999999999999,1078
"[296, 593, 1210]","[593, 1210]-->[296]","[593, 1210]",[296],0.11,0.6875,2.0220588235294117,-0.23000000000000004,1079
"[260, 7153, 58559]","[7153, 58559]-->[260]","[7153, 58559]",[260],0.1,0.7142857142857143,1.9305019305019306,-0.27,1080
"[1210, 2571, 4993]","[2571, 4993]-->[1210]","[2571, 4993]",[1210],0.11,0.7857142857142857,2.455357142857143,-0.21000000000000002,1081
"[260, 1221, 2571]","[1221, 2571]-->[260]","[1221, 2571]",[260],0.14,0.8750000000000001,2.3648648648648654,-0.22999999999999998,1082
"[260, 1221, 2571]","[1221]-->[260, 2571]",[1221],"[260, 2571]",0.14,0.736842105263158,2.947368421052632,-0.10999999999999999,1083
"[858, 1198, 1291]","[1198, 1291]-->[858]","[1198, 1291]",[858],0.1,0.5882352941176471,2.262443438914027,-0.16,1084
"[858, 1198, 1291]","[1291]-->[858, 1198]",[1291],"[858, 1198]",0.1,0.5263157894736842,3.759398496240601,-0.04000000000000001,1085
"[858, 1196, 1291]","[1196, 1291]-->[858]","[1196, 1291]",[858],0.1,0.5882352941176471,2.262443438914027,-0.16,1086
"[858, 1196, 1291]","[1291]-->[858, 1196]",[1291],"[858, 1196]",0.1,0.5263157894736842,3.289473684210526,-0.06,1087
"[589, 1196, 1221]","[1196, 1221]-->[589]","[1196, 1221]",[589],0.12,0.857142857142857,2.9556650246305414,-0.16999999999999998,1088
"[589, 1196, 1221]","[1221]-->[589, 1196]",[1221],"[589, 1196]",0.12,0.631578947368421,3.3240997229916895,-0.07,1089
"[50, 260, 1221]","[260, 1221]-->[50]","[260, 1221]",[50],0.1,0.625,2.1551724137931036,-0.18999999999999997,1090
"[50, 260, 1221]","[1221]-->[50, 260]",[1221],"[50, 260]",0.1,0.5263157894736842,3.508771929824561,-0.04999999999999999,1091
"[858, 1221, 2571]","[1221, 2571]-->[858]","[1221, 2571]",[858],0.15,0.9375,3.605769230769231,-0.11000000000000001,1092
"[858, 1221, 2571]","[1221]-->[858, 2571]",[1221],"[858, 2571]",0.15,0.7894736842105263,4.385964912280702,-0.03,1093
"[1210, 1221, 2028]","[1221, 2028]-->[1210]","[1221, 2028]",[1210],0.1,0.8333333333333334,2.6041666666666665,-0.22,1094
"[1210, 1221, 2028]","[1221]-->[1210, 2028]",[1221],"[1210, 2028]",0.1,0.5263157894736842,3.508771929824561,-0.04999999999999999,1095
"[260, 1198, 1221]","[1198, 1221]-->[260]","[1198, 1221]",[260],0.11,1.0,2.7027027027027026,-0.26,1096
"[260, 1198, 1221]","[1221]-->[260, 1198]",[1221],"[260, 1198]",0.11,0.5789473684210527,2.517162471395881,-0.12000000000000001,1097
"[7153, 58559, 79132]","[58559, 79132]-->[7153]","[58559, 79132]",[7153],0.11,0.7857142857142857,3.741496598639456,-0.09999999999999999,1098
"[7153, 58559, 79132]","[58559]-->[7153, 79132]",[58559],"[7153, 79132]",0.11,0.5238095238095238,4.761904761904762,0.0,1099
"[7153, 58559, 79132]","[79132]-->[7153, 58559]",[79132],"[7153, 58559]",0.11,0.6111111111111112,4.365079365079365,-0.030000000000000013,1100
"[50, 296, 1210]","[296, 1210]-->[50]","[296, 1210]",[50],0.12,0.8,2.7586206896551726,-0.16999999999999998,1101
"[50, 589, 1196]","[589, 1196]-->[50]","[589, 1196]",[50],0.1,0.5263157894736842,1.8148820326678765,-0.18999999999999997,1102
"[296, 2571, 2762]","[2571, 2762]-->[296]","[2571, 2762]",[296],0.11,0.7857142857142857,2.310924369747899,-0.23000000000000004,1103
"[296, 2571, 2762]","[2762]-->[296, 2571]",[2762],"[296, 2571]",0.11,0.6111111111111112,3.2163742690058483,-0.08,1104
"[589, 1036, 1198]","[1036, 1198]-->[589]","[1036, 1198]",[589],0.1,0.7692307692307693,2.6525198938992047,-0.18999999999999997,1105
"[589, 1036, 1198]","[1036]-->[589, 1198]",[1036],"[589, 1198]",0.1,0.5555555555555556,3.703703703703704,-0.04999999999999999,1106
"[1196, 2571, 2762]","[2571, 2762]-->[1196]","[2571, 2762]",[1196],0.12,0.857142857142857,2.521008403361344,-0.22000000000000003,1107
"[1196, 2571, 2762]","[2762]-->[1196, 2571]",[2762],"[1196, 2571]",0.12,0.6666666666666666,2.7777777777777777,-0.12,1108
"[1089, 1221, 2571]","[1221, 2571]-->[1089]","[1221, 2571]",[1089],0.1,0.625,4.166666666666667,-0.04999999999999999,1109
"[1089, 1221, 2571]","[1221]-->[1089, 2571]",[1221],"[1089, 2571]",0.1,0.5263157894736842,4.385964912280702,-0.01999999999999999,1110
"[1210, 2571, 7153]","[2571, 7153]-->[1210]","[2571, 7153]",[1210],0.1,0.7692307692307693,2.4038461538461537,-0.22,1111
"[1198, 2571, 4993]","[2571, 4993]-->[1198]","[2571, 4993]",[1198],0.1,0.7142857142857143,2.380952380952381,-0.19999999999999998,1112
"[858, 1210, 1221]","[1210, 1221]-->[858]","[1210, 1221]",[858],0.13,0.9285714285714285,3.571428571428571,-0.13,1113
"[858, 1210, 1221]","[1221]-->[858, 1210]",[1221],"[858, 1210]",0.13,0.6842105263157895,3.801169590643275,-0.04999999999999999,1114
"[260, 1221, 1291]","[1221, 1291]-->[260]","[1221, 1291]",[260],0.1,1.0,2.7027027027027026,-0.27,1115
"[260, 1221, 1291]","[1221]-->[260, 1291]",[1221],"[260, 1291]",0.1,0.5263157894736842,3.095975232198142,-0.07,1116
"[260, 1221, 1291]","[1291]-->[260, 1221]",[1291],"[260, 1221]",0.1,0.5263157894736842,3.289473684210526,-0.06,1117
"[1210, 2571, 2762]","[2571, 2762]-->[1210]","[2571, 2762]",[1210],0.1,0.7142857142857143,2.232142857142857,-0.22,1118
"[1210, 2571, 2762]","[2762]-->[1210, 2571]",[2762],"[1210, 2571]",0.1,0.5555555555555556,2.2222222222222223,-0.15,1119
"[260, 858, 1291]","[858, 1291]-->[260]","[858, 1291]",[260],0.11,1.0,2.7027027027027026,-0.26,1120
"[260, 858, 1291]","[1291]-->[260, 858]",[1291],"[260, 858]",0.11,0.5789473684210527,3.2163742690058483,-0.06999999999999999,1121
"[296, 858, 1221]","[858, 1221]-->[296]","[858, 1221]",[296],0.14,0.7777777777777779,2.2875816993464055,-0.2,1122
"[296, 858, 1221]","[858]-->[296, 1221]",[858],"[296, 1221]",0.14,0.5384615384615385,3.8461538461538463,0.0,1123
"[296, 858, 1221]","[1221]-->[296, 858]",[1221],"[296, 858]",0.14,0.736842105263158,4.3343653250774,-0.03,1124
"[858, 1193, 1210]","[1193, 1210]-->[858]","[1193, 1210]",[858],0.1,0.9090909090909092,3.4965034965034967,-0.16,1125
"[858, 1193, 1210]","[1193]-->[858, 1210]",[1193],"[858, 1210]",0.1,0.5263157894736842,2.9239766081871346,-0.07999999999999999,1126
"[260, 1196, 1221]","[1196, 1221]-->[260]","[1196, 1221]",[260],0.14,1.0,2.7027027027027026,-0.22999999999999998,1127
"[260, 1196, 1221]","[1221]-->[260, 1196]",[1221],"[260, 1196]",0.14,0.736842105263158,2.376910016977929,-0.16999999999999998,1128
"[260, 296, 1221]","[296, 1221]-->[260]","[296, 1221]",[260],0.12,0.857142857142857,2.3166023166023164,-0.25,1129
"[260, 296, 1221]","[1221]-->[260, 296]",[1221],"[260, 296]",0.12,0.631578947368421,3.9473684210526314,-0.04000000000000001,1130
"[260, 1198, 4993]","[1198, 4993]-->[260]","[1198, 4993]",[260],0.11,0.8461538461538461,2.286902286902287,-0.26,1131
"[110, 296, 2028]","[296, 2028]-->[110]","[296, 2028]",[110],0.1,0.8333333333333334,2.976190476190476,-0.18000000000000002,1132
"[260, 1036, 1196]","[1036, 1196]-->[260]","[1036, 1196]",[260],0.1,0.7692307692307693,2.079002079002079,-0.27,1133
"[260, 1036, 1196]","[1036]-->[260, 1196]",[1036],"[260, 1196]",0.1,0.5555555555555556,1.7921146953405018,-0.21,1134
"[110, 318, 527]","[318, 527]-->[110]","[318, 527]",[110],0.11,0.5238095238095238,1.8707482993197277,-0.17000000000000004,1135
"[296, 858, 1213]","[858, 1213]-->[296]","[858, 1213]",[296],0.1,0.9090909090909092,2.6737967914438503,-0.24000000000000002,1136
"[296, 858, 1213]","[1213]-->[296, 858]",[1213],"[296, 858]",0.1,0.7142857142857143,4.201680672268908,-0.07,1137
"[50, 858, 1198]","[858, 1198]-->[50]","[858, 1198]",[50],0.1,0.7142857142857143,2.4630541871921183,-0.18999999999999997,1138
"[589, 1221, 2028]","[1221, 2028]-->[589]","[1221, 2028]",[589],0.1,0.8333333333333334,2.873563218390805,-0.18999999999999997,1139
"[589, 1221, 2028]","[1221]-->[589, 2028]",[1221],"[589, 2028]",0.1,0.5263157894736842,4.048582995951417,-0.03,1140
"[50, 593, 858]","[593, 858]-->[50]","[593, 858]",[50],0.1,0.7142857142857143,2.4630541871921183,-0.18999999999999997,1141
"[1196, 1221, 2571]","[1221, 2571]-->[1196]","[1221, 2571]",[1196],0.12,0.75,2.205882352941176,-0.22000000000000003,1142
"[1196, 1221, 2571]","[1221]-->[1196, 2571]",[1221],"[1196, 2571]",0.12,0.631578947368421,2.631578947368421,-0.12,1143
"[1198, 4993, 7153]","[4993, 7153]-->[1198]","[4993, 7153]",[1198],0.11,0.5789473684210527,1.929824561403509,-0.19,1144
"[1198, 4993, 7153]","[7153]-->[1198, 4993]",[7153],"[1198, 4993]",0.11,0.5238095238095238,4.029304029304029,-0.020000000000000004,1145
"[32, 50, 593]","[50, 593]-->[32]","[50, 593]",[32],0.1,0.5,2.6315789473684212,-0.09,1146
"[541, 589, 1196]","[589, 1196]-->[541]","[589, 1196]",[541],0.1,0.5263157894736842,3.508771929824561,-0.04999999999999999,1147
"[296, 457, 593]","[457, 593]-->[296]","[457, 593]",[296],0.1,0.625,1.838235294117647,-0.24000000000000002,1148
"[260, 1610, 2571]","[1610, 2571]-->[260]","[1610, 2571]",[260],0.1,1.0,2.7027027027027026,-0.27,1149
"[260, 1610, 2571]","[1610]-->[260, 2571]",[1610],"[260, 2571]",0.1,0.7692307692307693,3.076923076923077,-0.15,1150
"[858, 1221, 1610]","[1221, 1610]-->[858]","[1221, 1610]",[858],0.1,1.0,3.846153846153846,-0.16,1151
"[858, 1221, 1610]","[1221]-->[858, 1610]",[1221],"[858, 1610]",0.1,0.5263157894736842,5.263157894736842,0.0,1152
"[858, 1221, 1610]","[1610]-->[858, 1221]",[1610],"[858, 1221]",0.1,0.7692307692307693,4.273504273504274,-0.07999999999999999,1153
"[260, 858, 1610]","[858, 1610]-->[260]","[858, 1610]",[260],0.1,1.0,2.7027027027027026,-0.27,1154
"[260, 858, 1610]","[1610]-->[260, 858]",[1610],"[260, 858]",0.1,0.7692307692307693,4.273504273504274,-0.07999999999999999,1155
"[1210, 1610, 2571]","[1610, 2571]-->[1210]","[1610, 2571]",[1210],0.1,1.0,3.125,-0.22,1156
"[1210, 1610, 2571]","[1610]-->[1210, 2571]",[1610],"[1210, 2571]",0.1,0.7692307692307693,3.076923076923077,-0.15,1157
"[260, 589, 1610]","[589, 1610]-->[260]","[589, 1610]",[260],0.1,1.0,2.7027027027027026,-0.27,1158
"[260, 589, 1610]","[1610]-->[260, 589]",[1610],"[260, 589]",0.1,0.7692307692307693,4.273504273504274,-0.07999999999999999,1159
"[260, 1221, 1610]","[1221, 1610]-->[260]","[1221, 1610]",[260],0.1,1.0,2.7027027027027026,-0.27,1160
"[260, 1221, 1610]","[1221]-->[260, 1610]",[1221],"[260, 1610]",0.1,0.5263157894736842,4.048582995951417,-0.03,1161
"[260, 1221, 1610]","[1610]-->[260, 1221]",[1610],"[260, 1221]",0.1,0.7692307692307693,4.8076923076923075,-0.06,1162
